timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto
2352.895,-7.280456,112.799086,0.81,14.82,38.53,-115.56,-13.21,27.00,15.78,14102,15462,12.22,11.93,4
2352.900,-7.280276,112.799465,0.38,23.04,-36.82,-30.49,10.36,29.25,-2.25,4245,2729,10.76,10.91,2
2352.905,-7.280251,112.799271,2.44,-37.12,20.68,-165.86,-13.86,31.50,-33.97,6371,11556,12.02,12.24,1
2352.910,-7.280784,112.799711,1.64,-13.38,-14.24,75.26,-102.25,33.75,-17.39,20360,6628,11.11,12.44,4
2352.915,-7.280446,112.799323,1.46,27.65,20.41,43.96,-95.37,36.00,30.91,3523,4161,12.46,10.66,0
2352.920,-7.280538,112.799598,2.64,-39.09,-31.25,177.36,146.16,38.25,-25.47,29048,29481,10.05,10.27,4
2352.925,-7.280521,112.799884,0.92,8.30,-14.42,-47.80,71.95,40.50,34.19,9955,26149,11.95,11.60,2
2352.930,-7.281099,112.799562,0.56,-0.57,-23.14,-138.42,-9.92,42.75,-4.49,971,3524,10.33,11.34,0
2352.935,-7.280540,112.799327,3.37,-17.32,0.42,-54.28,3.69,45.00,2.09,15393,23399,11.43,12.46,4
2352.940,-7.280502,112.800106,1.54,-30.75,-13.66,-85.35,134.14,47.25,33.25,22526,204,10.13,11.22,4
2352.945,-7.280562,112.799413,1.36,-18.52,18.42,-123.84,40.08,49.50,-28.63,21279,4741,10.93,12.39,0
2352.950,-7.280484,112.800122,0.96,27.43,-17.72,-14.21,-69.67,51.75,-33.83,27425,13259,11.15,10.23,0
2352.955,-7.280474,112.799899,2.35,20.56,-10.59,-134.95,-61.34,54.00,-34.07,8580,13579,11.84,11.80,2
2352.960,-7.280689,112.800351,0.49,-22.71,-15.49,108.00,110.58,56.25,33.38,21114,19756,12.09,11.39,1
2352.965,-7.280389,112.800356,0.60,12.57,25.52,-23.08,127.50,58.50,-28.44,5786,26262,11.09,12.21,4
2352.970,-7.281009,112.800244,0.35,-25.20,-9.57,-30.66,-66.22,60.75,-28.04,7933,16156,12.57,12.41,3
2352.975,-7.281316,112.800479,0.16,-30.99,15.47,48.01,178.84,63.00,32.92,24927,21271,10.62,12.47,0
2352.980,-7.280682,112.800280,0.74,-14.91,-30.49,50.76,-127.77,65.25,-23.89,6978,7724,11.30,10.36,0
2352.985,-7.281094,112.800469,0.53,21.94,-9.92,24.07,170.61,67.50,1.25,18790,22168,11.26,11.49,4
2352.990,-7.280852,112.800378,0.31,22.72,5.81,-109.37,-114.04,69.75,-8.20,3439,1957,10.75,12.52,1
2352.995,-7.281528,112.800466,0.71,-30.74,-23.38,112.13,-125.03,72.00,8.94,11711,24438,10.36,12.57,1
2353.000,-7.281566,112.800067,0.88,9.72,34.96,157.50,-126.34,74.25,29.19,16200,8231,10.13,10.79,1
2353.005,-7.280699,112.800030,2.71,-15.80,-3.13,-55.11,169.28,76.50,16.29,27291,3487,10.49,10.12,2
2353.010,-7.281667,112.799840,0.00,-29.00,1.04,94.28,162.91,78.75,19.86,9755,29127,11.10,11.53,0
2353.015,-7.281475,112.800705,1.66,30.39,10.52,-41.60,-126.05,81.00,-29.36,1724,985,10.71,12.46,4
2353.020,-7.281139,112.799928,2.74,24.46,-35.60,-133.27,-24.06,83.25,-29.27,12647,14808,11.35,11.26,1
2353.025,-7.281488,112.800325,0.01,7.69,34.60,-107.26,64.40,85.50,5.83,20861,4457,11.71,11.19,4
2353.030,-7.281032,112.800743,2.59,17.55,-1.38,-116.76,-16.55,87.75,9.37,21165,21169,10.07,11.56,0
2353.035,-7.281503,112.800613,1.12,-27.39,30.37,-53.99,-139.80,90.00,21.48,15507,4311,11.09,11.75,0
2353.040,-7.281383,112.800106,3.11,19.28,8.41,91.54,-15.45,92.25,-28.37,13778,5810,10.00,10.54,2
2353.045,-7.281308,112.800143,3.12,-35.14,-0.65,-118.99,-8.38,94.50,9.32,4788,8742,10.30,10.09,3
2353.050,-7.281411,112.800028,1.85,12.13,4.87,23.45,25.53,96.75,6.74,25162,3154,11.59,11.09,2
2353.055,-7.281681,112.800542,1.25,-34.69,-8.07,59.74,26.22,99.00,-0.11,12643,24146,12.52,10.48,0
2353.060,-7.281634,112.800233,0.07,-12.40,36.73,-124.34,-109.69,101.25,8.34,23293,16352,11.42,11.18,2
2353.065,-7.282087,112.800662,0.27,-14.37,-25.91,-139.76,127.65,103.50,-14.48,12323,7461,12.45,11.90,2
2353.070,-7.282100,112.800457,1.59,-26.94,-20.39,-47.12,-148.75,105.75,-24.86,14562,26142,11.16,10.89,3
2353.075,-7.281977,112.799896,2.31,-17.77,33.58,113.09,57.80,108.00,-27.18,131,26720,12.42,12.44,1
2353.080,-7.282338,112.799819,3.13,-29.57,4.99,-177.71,62.66,110.25,-0.24,7837,4076,11.85,12.23,1
2353.085,-7.281858,112.799975,3.41,28.97,-4.73,14.68,82.20,112.50,15.52,4874,6250,12.22,11.30,3
2353.090,-7.281998,112.800025,2.46,-2.21,21.74,-96.93,-13.98,114.75,-18.33,8292,29929,12.07,10.50,4
2353.095,-7.281716,112.800700,0.49,-37.36,6.08,-5.03,-124.88,117.00,-4.94,11842,18867,10.49,10.57,2
2353.100,-7.281778,112.800328,1.93,-3.70,-8.55,69.22,-1.90,119.25,-18.57,14278,7011,12.31,12.38,3
2353.105,-7.282021,112.799781,1.11,-14.28,15.59,136.12,170.73,121.50,-2.07,3793,113,10.94,10.35,2
2353.110,-7.282300,112.800259,3.46,12.56,-13.03,-84.07,113.08,123.75,8.78,11191,151,11.01,11.89,2
2353.115,-7.282096,112.799695,2.46,38.05,1.84,151.06,-119.86,126.00,26.49,20839,28047,10.13,11.62,1
2353.120,-7.282214,112.800564,0.70,-38.37,10.60,-109.78,-165.56,128.25,-11.85,19889,10619,12.23,10.22,1
2353.125,-7.282966,112.800486,3.42,-5.77,24.91,-149.06,-32.90,130.50,-34.75,18315,20195,10.45,10.29,0
2353.130,-7.282960,112.799608,1.53,5.72,-34.37,107.05,6.34,132.75,21.97,16264,475,10.31,12.53,0
2353.135,-7.282920,112.799910,1.14,36.70,35.38,64.24,79.21,135.00,-13.49,6795,29820,11.85,11.09,4
2353.140,-7.282864,112.800409,2.27,26.72,-23.62,16.33,-44.51,137.25,-17.74,6443,28722,12.13,12.34,4
2353.145,-7.282664,112.800321,0.66,-5.11,25.57,8.13,-76.39,139.50,22.30,25096,16502,10.46,11.93,4
2353.150,-7.282724,112.800017,2.73,11.40,-13.49,97.25,37.23,141.75,-24.45,23864,11218,11.93,12.51,0
2353.155,-7.282586,112.800292,2.68,-7.52,35.59,-40.87,104.37,144.00,17.38,10288,22348,11.05,10.46,0
2353.160,-7.282830,112.800101,0.20,-39.92,-33.28,33.26,139.80,146.25,19.85,6312,27455,11.07,11.47,0
2353.165,-7.282484,112.799415,3.21,-27.15,26.78,165.01,98.99,148.50,28.58,13253,18375,12.55,12.08,2
2353.170,-7.282923,112.799945,1.42,27.02,-3.07,-94.66,22.95,150.75,-3.43,14375,1239,12.59,11.49,1
2353.175,-7.283084,112.799314,2.59,26.33,4.38,117.08,49.20,153.00,-5.19,15627,24961,11.89,11.03,3
2353.180,-7.282617,112.799217,1.12,-25.57,-28.31,178.69,115.73,155.25,3.52,15577,28438,11.96,10.70,2
2353.185,-7.283065,112.799165,2.36,18.69,-1.73,-16.34,145.61,157.50,3.92,80,3089,10.97,11.39,0
2353.190,-7.283240,112.799235,1.45,-37.34,-29.75,2.78,-142.59,159.75,13.65,13350,5906,12.39,11.15,3
2353.195,-7.282670,112.799509,1.74,-37.38,-22.46,14.96,-132.00,162.00,14.49,11971,7648,10.37,12.01,1
2353.200,-7.282815,112.799851,3.40,-1.25,-34.33,54.20,41.43,164.25,26.35,7669,24862,11.73,10.18,1
2353.205,-7.283211,112.799291,0.76,-24.49,9.86,-0.95,130.62,166.50,31.15,7715,15615,11.89,10.44,1
2353.210,-7.283238,112.798935,1.44,24.61,-38.43,-142.87,146.04,168.75,30.10,13130,20476,10.28,10.81,0
2353.215,-7.283695,112.799542,2.33,-15.35,-8.88,107.44,61.90,171.00,-25.12,14552,29642,12.02,12.51,0
2353.220,-7.283685,112.799220,2.26,0.84,10.84,-9.56,-13.48,173.25,-5.80,16430,11389,12.27,10.64,3
2353.225,-7.283773,112.799116,0.44,-13.02,-8.65,134.74,109.21,175.50,-7.21,2779,24604,11.23,12.44,4
2353.230,-7.283775,112.799369,1.41,-29.96,-13.90,49.83,58.38,177.75,32.05,21365,11320,10.84,11.96,0
2353.235,-7.283387,112.798576,2.64,-32.95,-5.61,-171.41,63.16,180.00,-15.71,27918,23996,11.29,10.21,3
2353.240,-7.283700,112.798619,0.28,32.73,15.61,-62.20,153.27,182.25,22.43,18045,11270,11.67,10.44,4
2353.245,-7.283656,112.799025,1.37,-9.21,13.66,15.32,-113.31,184.50,-25.67,13108,27151,10.18,12.52,4
2353.250,-7.283218,112.798554,2.27,-26.06,-16.99,-120.93,18.99,186.75,-2.90,19348,12963,10.89,11.38,3
2353.255,-7.283700,112.798308,1.46,1.74,1.80,-18.97,134.91,189.00,-20.78,17636,14478,10.59,10.72,1
2353.260,-7.283691,112.798975,2.33,24.80,10.04,15.00,-90.44,191.25,-2.44,29878,6567,12.41,10.84,2
2353.265,-7.283419,112.798690,0.47,4.17,-23.78,-106.00,153.20,193.50,6.73,21341,17034,10.74,11.59,4
2353.270,-7.283177,112.798625,2.43,39.36,36.94,8.14,73.46,195.75,-12.35,1178,3883,10.82,10.26,0
2353.275,-7.283539,112.798113,1.78,7.51,-29.18,57.53,149.00,198.00,-2.00,5188,27355,11.76,11.01,0
2353.280,-7.283358,112.798675,1.04,-24.75,19.97,66.22,165.78,200.25,1.93,6589,25137,12.12,12.21,2
2353.285,-7.283084,112.798241,0.99,2.91,36.63,-151.97,-132.96,202.50,-23.98,4188,2616,12.26,10.69,3
2353.290,-7.282958,112.798551,0.31,4.28,-24.03,-129.16,87.65,204.75,29.47,25357,28425,11.91,12.25,0
2353.295,-7.282982,112.798453,2.21,-6.40,4.33,-31.58,-140.96,207.00,-21.06,15715,14487,10.90,11.27,4
2353.300,-7.282894,112.798449,1.85,-26.62,-31.59,-62.91,173.84,209.25,-15.37,10321,4511,11.86,12.49,4
2353.305,-7.283269,112.797782,0.50,-32.54,-5.98,34.48,-0.26,211.50,-17.12,11741,9812,12.33,10.16,2
2353.310,-7.282885,112.797676,0.77,31.36,-10.47,-25.18,55.75,213.75,-10.07,433,7058,11.16,11.28,3
2353.315,-7.283390,112.797738,3.18,29.65,16.34,-11.27,-171.73,216.00,-8.16,19157,20344,10.11,11.91,0
2353.320,-7.282858,112.797722,1.23,-32.78,-16.12,-59.11,105.30,218.25,-32.23,24363,7455,11.42,11.93,1
2353.325,-7.283301,112.798076,1.87,26.89,29.49,-41.81,-32.83,220.50,-7.61,13957,16096,11.09,10.38,4
2353.330,-7.282494,112.797400,2.65,38.67,38.51,35.40,-39.13,222.75,-14.81,15195,8373,12.32,11.24,2
2353.335,-7.282527,112.797192,2.28,-6.94,38.76,149.93,-123.97,225.00,-15.24,19086,27838,10.24,11.48,0
2353.340,-7.282912,112.797569,0.98,39.73,-4.05,-162.41,175.93,227.25,3.83,14104,24589,11.60,11.58,4
2353.345,-7.282672,112.797547,2.93,4.90,-15.81,85.08,97.17,229.50,-17.87,7839,21404,11.80,10.33,1
2353.350,-7.282916,112.797028,0.54,34.40,-16.21,84.86,-161.63,231.75,-24.23,13741,10386,12.05,11.57,0
2353.355,-7.282865,112.796792,3.17,17.99,36.27,119.86,11.17,234.00,10.39,4880,20252,12.14,10.87,1
2353.360,-7.282336,112.797581,2.02,-18.78,29.01,151.85,151.60,236.25,29.12,24156,7414,10.26,11.03,2
2353.365,-7.282582,112.796997,2.12,-8.69,-34.82,104.29,-87.89,238.50,-28.31,3631,29263,11.12,12.43,1
2353.370,-7.282068,112.796782,2.28,32.23,17.63,-152.21,175.55,240.75,-1.75,17510,23954,11.92,10.28,1
2353.375,-7.282031,112.797082,3.36,36.49,-15.35,94.67,108.56,243.00,-3.98,7824,3554,12.18,12.53,4
2353.380,-7.282175,112.796682,1.27,12.92,-16.43,-71.69,116.19,245.25,15.89,25423,17931,11.62,11.60,4
2353.385,-7.282194,112.797286,3.40,13.10,36.92,106.91,-9.48,247.50,-1.47,21868,10200,11.26,12.23,4
2353.390,-7.282081,112.797127,1.37,-30.90,31.28,172.93,105.16,249.75,30.96,3734,7865,10.09,11.03,0
2353.395,-7.281983,112.797365,0.46,-2.95,-39.08,-67.21,-114.66,252.00,-3.47,26300,9810,12.50,12.01,3
2353.400,-7.282080,112.796656,3.17,-32.47,26.24,46.23,55.14,254.25,-29.11,12905,4683,11.07,10.51,1
2353.405,-7.281714,112.796785,2.94,33.44,21.46,11.69,-156.66,256.50,-8.37,9756,3888,11.21,11.67,2
2353.410,-7.282157,112.796581,2.16,11.88,-4.29,152.30,40.66,258.75,4.83,726,2049,10.58,11.39,0
2353.415,-7.281758,112.796517,0.49,15.09,20.25,-48.64,-146.98,261.00,20.03,9910,4050,11.75,11.96,2
2353.420,-7.281797,112.796561,3.26,1.94,-14.67,132.79,129.45,263.25,12.61,13902,14882,11.62,11.43,0
2353.425,-7.281352,112.796320,0.85,-29.23,-26.10,-12.63,-93.41,265.50,-28.53,29715,29211,12.16,10.28,0
2353.430,-7.281521,112.796202,3.02,26.24,28.00,74.86,-23.65,267.75,27.91,5183,27187,12.18,10.75,0
2353.435,-7.281766,112.797125,2.00,11.75,-35.60,-172.29,45.00,270.00,-24.62,29328,5238,11.98,10.86,0
2353.440,-7.281145,112.797111,0.13,-17.94,3.79,12.13,-11.84,272.25,-18.94,22786,22434,11.59,10.54,0
2353.445,-7.280990,112.796649,2.51,9.86,-21.90,89.05,30.03,274.50,33.75,8470,13308,11.61,12.40,1
2353.450,-7.281473,112.796586,0.56,26.41,32.87,-177.72,-152.56,276.75,-29.58,8282,27341,11.68,12.50,3
2353.455,-7.281069,112.796808,0.38,-36.11,-4.63,-108.02,99.89,279.00,12.40,25199,3662,11.51,12.46,3
2353.460,-7.280689,112.796596,1.95,4.58,19.31,-68.91,179.98,281.25,-8.53,15734,28027,11.47,11.06,4
2353.465,-7.280825,112.797035,0.00,24.19,-25.81,-176.14,106.21,283.50,-23.76,17250,19786,12.48,10.25,1
2353.470,-7.280388,112.796392,0.86,36.39,-0.81,-98.21,-89.51,285.75,31.50,13922,14751,11.89,12.22,0
2353.475,-7.281058,112.796286,1.77,-5.24,-8.08,-6.07,171.31,288.00,-8.61,12291,10716,10.32,10.81,3
2353.480,-7.281126,112.796706,0.26,1.98,-23.49,-13.28,-100.44,290.25,-29.47,29127,10065,10.26,11.35,4
2353.485,-7.281014,112.796670,2.89,8.65,-28.14,82.40,146.54,292.50,-16.18,11635,4751,10.23,10.09,0
2353.490,-7.280419,112.796672,0.36,0.45,-30.90,76.52,-153.55,294.75,-5.54,23453,21231,12.38,10.51,1
2353.495,-7.280238,112.797125,1.04,4.49,2.19,107.98,6.06,297.00,-11.41,13204,13105,11.61,12.39,1
2353.500,-7.280308,112.796968,2.15,-10.38,29.51,-100.30,91.57,299.25,-18.83,2948,14896,10.83,10.19,3
2353.505,-7.280372,112.796757,1.06,2.56,31.15,-136.26,80.09,301.50,0.09,4674,26361,11.69,10.16,2
2353.510,-7.280036,112.796898,0.60,31.95,12.02,148.60,102.86,303.75,12.58,10039,2194,10.49,10.01,2
2353.515,-7.280101,112.796617,0.85,22.19,33.55,-135.26,-102.43,306.00,-28.94,13815,28219,10.79,10.68,3
2353.520,-7.280234,112.797099,2.05,-23.38,-22.37,-2.11,-132.64,308.25,2.17,25486,12686,11.26,11.83,3
2353.525,-7.279645,112.796851,3.44,-23.99,-5.24,72.28,142.61,310.50,24.16,378,14165,10.11,10.04,0
2353.530,-7.279482,112.797133,3.43,23.92,-20.39,-76.87,73.87,312.75,25.23,14336,464,11.84,11.91,3
2353.535,-7.280228,112.797649,2.74,30.56,-37.63,-44.01,-153.47,315.00,25.24,10005,27969,10.85,12.27,2
2353.540,-7.280152,112.797250,2.46,9.70,-8.21,-48.86,138.58,317.25,25.15,2708,4142,12.00,11.85,3
2353.545,-7.279511,112.797491,0.85,11.05,23.54,109.84,-155.80,319.50,-0.14,11399,5846,10.14,10.74,0
2353.550,-7.279622,112.797226,2.73,-19.69,-16.75,-18.51,-23.83,321.75,-17.05,22535,11649,12.02,11.81,0
2353.555,-7.279252,112.797955,2.41,14.42,34.54,9.19,159.45,324.00,0.93,12080,9492,12.29,12.36,1
2353.560,-7.279562,112.797420,1.82,30.77,-5.29,116.51,-148.28,326.25,-32.89,11902,28049,10.75,12.16,3
2353.565,-7.279602,112.797530,2.92,6.85,-9.37,-13.70,-140.22,-326.86,18.17,25498,5583,10.24,11.87,4
2353.570,-7.279428,112.797310,3.45,-22.63,-36.82,-86.61,33.50,-324.61,-24.57,15530,6309,10.92,10.08,3
2353.575,-7.279637,112.797570,2.90,-26.94,21.05,114.79,112.01,-322.36,18.07,13943,4705,12.17,12.46,4
2353.580,-7.279382,112.798093,1.57,12.46,-26.03,139.74,177.88,-320.11,-25.24,19536,11717,12.36,11.83,2
2353.585,-7.279537,112.797691,1.29,-15.08,23.86,-60.15,11.20,-317.86,-10.90,27663,12185,10.35,12.48,0
2353.590,-7.278700,112.797668,0.08,34.27,12.65,-103.21,-44.99,-315.61,-13.47,249,1820,12.50,11.62,3
2353.595,-7.278653,112.797706,0.35,31.08,17.89,42.21,82.45,-313.36,-26.76,9054,29794,11.26,12.55,3
2353.600,-7.279121,112.798441,2.38,-24.56,-4.60,-83.64,13.44,-311.11,-5.12,19775,10996,12.58,11.41,2
2353.605,-7.279255,112.798499,1.58,-37.00,26.65,57.07,-14.18,-308.86,-10.00,5816,4634,12.26,11.91,2
2353.610,-7.278799,112.797985,2.44,-5.53,16.02,-54.87,131.41,-306.61,34.93,25503,22970,10.95,11.47,4
2353.615,-7.278509,112.798997,2.57,-11.20,25.12,48.95,176.86,-304.36,2.53,9760,29586,10.09,10.01,0
2353.620,-7.279132,112.798456,2.14,22.37,24.49,170.27,-28.22,-302.11,-19.10,10606,12228,12.21,11.78,1
2353.625,-7.278804,112.798675,2.10,15.92,8.67,166.65,-66.61,-299.86,7.54,23763,23512,12.42,11.18,4
2353.630,-7.279222,112.799183,3.23,-28.80,-6.91,-77.05,29.42,-297.61,5.36,6497,10881,10.78,12.46,3
2353.635,-7.280389,112.799058,0.37,-15.39,-9.66,10.99,-151.63,0.00,32.43,27315,2428,11.95,10.08,1
2353.640,-7.280432,112.798958,1.04,-18.83,-33.11,101.26,-128.52,2.25,-34.91,24576,11255,10.34,10.09,4
2353.645,-7.280358,112.799030,3.00,9.24,1.62,27.49,167.70,4.50,29.83,6981,7281,11.74,10.19,1
2353.650,-7.280916,112.798594,3.06,5.30,-22.34,-68.09,127.77,6.75,-10.18,15927,29766,12.58,11.33,4
2353.655,-7.280382,112.799379,0.01,-4.47,13.93,-142.70,-156.47,9.00,-10.44,4901,24077,11.71,10.92,1
2353.660,-7.280285,112.799557,1.47,-25.54,1.63,147.50,-6.90,11.25,18.99,7074,5972,12.43,10.01,2
2353.665,-7.280478,112.799184,0.56,20.58,20.17,-94.52,-48.73,13.50,-24.30,10848,14240,11.37,10.39,2
2353.670,-7.280847,112.798788,3.46,20.13,-15.30,-16.32,103.78,15.75,-25.54,270,2320,11.31,11.89,1
2353.675,-7.280617,112.799022,1.26,-16.02,1.11,149.21,51.05,18.00,-19.78,45,19924,11.44,11.65,1
2353.680,-7.280490,112.799748,0.98,14.12,12.23,-82.23,-83.23,20.25,-8.05,25075,12783,12.37,11.30,0
2353.685,-7.280646,112.799475,2.33,1.94,-31.19,38.58,105.92,22.50,-23.96,25165,9500,11.25,10.51,0
2353.690,-7.280191,112.799599,2.68,34.38,-26.60,160.39,-73.52,24.75,-26.17,24435,28223,11.04,10.28,1
2353.695,-7.280709,112.799434,2.42,-39.70,-9.81,-90.60,3.29,27.00,-8.86,28239,19319,11.59,11.49,1
2353.700,-7.280348,112.799735,0.24,-14.70,-35.94,-42.01,164.47,29.25,-27.53,26761,3264,11.70,11.25,1
2353.705,-7.280844,112.799579,2.57,1.63,-33.81,-164.66,-70.99,31.50,-23.96,3692,21246,10.24,12.11,2
2353.710,-7.280216,112.799877,1.89,-18.14,-8.88,11.54,19.24,33.75,25.21,12417,6224,10.34,11.94,2
2353.715,-7.280392,112.799210,2.90,27.74,26.89,-106.71,-161.44,36.00,4.55,17157,21837,10.62,12.57,0
2353.720,-7.280991,112.799324,0.79,11.88,-30.53,-144.27,-148.22,38.25,23.28,3484,98,12.47,11.03,4
2353.725,-7.281025,112.799797,3.08,31.01,-12.30,-65.60,52.12,40.50,17.56,4796,9822,11.70,12.49,0
2353.730,-7.280879,112.800097,0.42,-11.73,-1.35,51.75,-96.10,42.75,-10.46,16489,1603,11.95,12.54,2
2353.735,-7.280422,112.800229,1.95,-26.13,23.86,91.66,15.73,45.00,17.23,29064,21817,12.54,11.85,4
2353.740,-7.281044,112.799340,0.80,-12.82,-35.21,-84.02,176.86,47.25,24.42,6257,17290,10.26,12.44,0
2353.745,-7.280849,112.800025,2.60,-21.36,-2.80,144.01,-92.11,49.50,-26.76,15289,25913,12.06,12.55,1
2353.750,-7.280974,112.800041,0.39,11.69,12.69,-75.68,-143.25,51.75,-1.12,27987,5014,12.45,10.35,3
2353.755,-7.280543,112.799445,0.05,-18.19,-2.77,-31.51,92.48,54.00,21.23,11712,21136,12.17,10.65,2
2353.760,-7.280353,112.799458,1.24,5.06,-6.09,-94.43,165.72,56.25,8.25,12554,18399,11.95,10.82,2
2353.765,-7.280841,112.799973,2.68,29.29,-18.97,-59.92,69.73,58.50,-5.34,337,7190,12.45,10.28,1
2353.770,-7.280571,112.799806,0.62,18.65,36.34,20.57,-2.13,60.75,-4.97,6454,13150,10.17,12.16,2
2353.775,-7.281256,112.799562,0.64,-1.21,-39.24,-165.88,125.67,63.00,-28.12,15536,21231,12.31,12.23,3
2353.780,-7.280510,112.800271,0.11,12.43,-36.98,-0.50,-80.10,65.25,-12.17,23861,11402,10.48,12.50,4
2353.785,-7.281145,112.799934,1.78,35.97,16.77,-38.10,-175.76,67.50,-10.40,15615,19902,12.49,10.51,3
2353.790,-7.280741,112.800475,0.60,-16.90,-30.19,-138.51,6.86,69.75,-13.55,12047,24984,10.60,10.56,3
2353.795,-7.280973,112.800217,0.33,-27.59,5.39,3.96,-172.84,72.00,-12.12,2315,8419,12.00,12.07,1
2353.800,-7.280928,112.800114,2.82,-5.49,-25.84,51.25,-162.89,74.25,5.07,10294,21601,12.20,11.84,4
2353.805,-7.280966,112.800582,3.33,-36.34,-38.65,134.47,-32.52,76.50,-4.40,2680,189,11.73,10.01,2
2353.810,-7.281417,112.800716,1.15,14.23,-32.53,97.08,9.18,78.75,-21.54,9605,28808,10.54,11.03,0
2353.815,-7.281564,112.800334,2.91,-37.64,25.22,24.22,30.06,81.00,31.57,3938,19170,11.53,12.34,2
2353.820,-7.281270,112.799781,1.66,7.08,26.51,55.69,157.40,83.25,-28.29,11083,24147,11.98,11.74,2
2353.825,-7.281865,112.800714,3.03,-4.40,-25.87,-138.70,75.58,85.50,0.21,21408,26616,11.65,11.03,2
2353.830,-7.281053,112.800527,2.00,0.53,25.43,-106.78,-36.58,87.75,20.67,21939,23692,11.39,11.53,3
2353.835,-7.281272,112.800003,0.33,11.56,-17.95,-148.07,-100.61,90.00,-0.46,9201,18492,12.32,12.58,2
2353.840,-7.282041,112.800692,2.44,6.91,-28.48,46.08,-63.09,92.25,22.29,29347,4325,10.79,11.63,2
2353.845,-7.281703,112.800735,1.86,-13.23,18.71,-109.41,34.40,94.50,-30.35,12153,6663,12.26,11.17,0
2353.850,-7.281310,112.799894,3.06,3.00,-36.98,100.12,25.66,96.75,13.22,9342,25768,10.24,12.02,3
2353.855,-7.281959,112.800641,1.68,-24.03,-5.49,-44.96,166.12,99.00,16.81,15890,290,11.15,10.71,0
2353.860,-7.281655,112.799901,0.89,-18.48,-33.43,-110.21,7.80,101.25,-4.85,17791,15767,11.15,10.55,4
2353.865,-7.282019,112.800365,1.40,-35.56,-21.62,166.05,-14.09,103.50,-13.30,20419,13358,11.19,11.80,0
2353.870,-7.281630,112.800743,1.27,30.87,-37.15,67.53,-168.31,105.75,-20.81,29815,19756,10.56,11.00,0
2353.875,-7.281576,112.800536,2.28,31.27,-35.29,65.07,-174.58,108.00,-23.47,6082,20879,10.27,10.43,4
2353.880,-7.281564,112.800735,3.38,-4.70,24.79,86.58,172.26,110.25,-12.98,18044,7732,10.13,10.49,3
2353.885,-7.282422,112.800252,1.38,-15.71,30.01,123.05,-64.86,112.50,24.57,5629,27239,12.00,11.20,4
2353.890,-7.282082,112.800113,1.99,-37.03,33.86,-20.14,133.60,114.75,30.08,12278,27803,10.00,11.74,1
2353.895,-7.282376,112.799915,2.70,26.65,-2.02,74.51,-16.93,117.00,33.39,7987,9364,11.42,11.98,1
2353.900,-7.282590,112.799849,0.94,34.60,-24.99,-155.86,64.65,119.25,28.22,9568,11452,12.11,10.23,3
2353.905,-7.281836,112.799978,0.48,-27.36,-39.07,75.87,167.05,121.50,15.44,5900,9367,11.81,11.66,3
2353.910,-7.282822,112.800118,0.79,6.52,24.10,123.57,-79.25,123.75,-33.80,4782,5906,11.22,11.76,0
2353.915,-7.282519,112.799750,1.42,-33.05,-1.69,-24.63,134.51,126.00,34.72,21869,25994,10.33,12.03,4
2353.920,-7.282300,112.800574,2.76,-23.13,-26.93,-102.77,-66.49,128.25,31.23,17799,12755,12.21,12.21,2
2353.925,-7.282045,112.799754,1.30,27.64,9.56,-29.82,13.18,130.50,-5.33,23549,2105,11.43,11.61,0
2353.930,-7.282380,112.799670,2.30,-14.40,-2.15,-1.50,-76.90,132.75,-13.77,7770,29403,10.51,11.51,4
2353.935,-7.282139,112.800276,1.43,-21.90,-10.07,-80.96,-173.03,135.00,26.63,10316,7236,10.03,11.99,4
2353.940,-7.282898,112.800428,2.09,39.41,-22.09,-164.96,-101.21,137.25,34.08,16683,7474,12.53,12.00,1
2353.945,-7.283027,112.799932,2.29,5.79,-21.27,-48.84,-0.57,139.50,-32.39,11275,19970,10.05,11.85,4
2353.950,-7.282576,112.799451,2.08,-29.47,31.80,113.91,110.79,141.75,-33.51,9171,4137,10.30,11.07,1
2353.955,-7.282370,112.800002,2.91,-34.46,-33.96,-111.55,-102.70,144.00,8.00,3690,11035,11.75,11.50,1
2353.960,-7.282755,112.800184,0.49,-21.37,6.89,165.10,78.28,146.25,18.46,26246,3321,11.58,10.13,4
2353.965,-7.283389,112.799670,1.71,24.82,1.26,-48.06,92.24,148.50,-18.92,5857,23939,12.30,10.21,1
2353.970,-7.283211,112.799929,3.13,13.74,18.93,153.74,149.98,150.75,-25.61,6126,7194,11.50,11.23,4
2353.975,-7.282666,112.799199,0.90,-36.24,5.17,-179.02,-97.55,153.00,-26.13,20736,18890,12.37,11.36,4
2353.980,-7.283240,112.799709,0.59,-10.28,4.00,78.33,115.05,155.25,3.10,455,5771,11.42,10.94,0
2353.985,-7.282719,112.799646,1.97,-19.00,-11.31,-28.86,-5.20,157.50,-22.96,3813,18341,11.25,10.94,3
2353.990,-7.282743,112.799234,2.83,-24.39,29.87,137.75,30.52,159.75,17.62,2460,22956,12.49,12.44,3
2353.995,-7.283409,112.799762,2.88,-26.97,-8.65,176.44,-69.41,162.00,-23.12,15625,28348,11.93,11.19,2
2354.000,-7.283618,112.799773,1.12,-35.42,33.82,-133.73,-143.97,164.25,-10.33,14314,24165,12.31,11.54,2
